时间,地区,0#柴油_价格,0#柴油_上期价格,0#柴油_涨跌,89#汽油_价格,89#汽油_上期价格,89#汽油_涨跌,92#汽油_价格,92#汽油_上期价格,92#汽油_涨跌,95#汽油_价格,95#汽油_上期价格,95#汽油_涨跌,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-04-17 00:00:00,天津,7.93,7.76,0.17,7.64,7.49,0.15,8.24,8.08,0.16,8.71,8.54,0.17,1826,2024-04-17 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-04-17 00:00:00,浙江,7.91,7.74,0.17,7.61,7.47,0.14,8.21,8.05,0.16,8.74,8.57,0.17,1827,2024-04-17 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-04-17 00:00:00,内蒙古,7.79,7.62,0.17,,,,8.18,8.02,0.16,8.73,8.56,0.17,1828,2024-04-17 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-04-17 00:00:00,黑龙江,7.76,7.60,0.16,,,,8.27,8.11,0.16,8.84,8.66,0.18,1829,2024-04-17 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-04-17 00:00:00,吉林,7.84,7.68,0.16,,,,8.21,8.05,0.16,8.85,8.68,0.17,1830,2024-04-17 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-04-17 00:00:00,辽宁,7.82,7.65,0.17,,,,8.40,8.24,0.16,8.94,8.76,0.18,1831,2024-04-17 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-04-17 00:00:00,西藏,8.46,8.29,0.17,8.60,8.45,0.15,9.12,8.96,0.16,9.64,9.48,0.16,1832,2024-04-17 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-04-17 00:00:00,新疆,7.69,7.53,0.16,,,,8.05,7.89,0.16,8.61,8.43,0.18,1833,2024-04-17 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-04-02 00:00:00,安徽,7.80,7.63,0.17,7.53,7.38,0.15,8.03,7.88,0.15,8.60,8.43,0.17,1834,2024-04-02 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-04-02 00:00:00,海南,7.84,7.68,0.16,8.48,8.34,0.14,9.20,9.04,0.16,9.77,9.60,0.17,1835,2024-04-02 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-04-02 00:00:00,河南,7.74,7.58,0.16,,,,8.09,7.93,0.16,8.64,8.47,0.17,1836,2024-04-02 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-04-02 00:00:00,湖北,7.75,7.58,0.17,,,,8.10,7.94,0.16,8.67,8.49,0.18,1837,2024-04-02 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-04-02 00:00:00,福建,7.75,7.59,0.16,7.49,7.34,0.15,8.05,7.89,0.16,8.59,8.42,0.17,1838,2024-04-02 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-04-02 00:00:00,甘肃,7.66,7.49,0.17,7.47,7.32,0.15,8.09,7.92,0.17,8.63,8.46,0.17,1839,2024-04-02 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-04-02 00:00:00,广东,7.76,7.60,0.16,7.52,7.37,0.15,8.10,7.94,0.16,8.78,8.61,0.17,1840,2024-04-02 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-04-02 00:00:00,广西,7.81,7.65,0.16,7.58,7.43,0.15,8.14,7.98,0.16,8.80,8.62,0.18,1841,2024-04-02 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-04-02 00:00:00,贵州,7.86,7.70,0.16,7.75,7.60,0.15,8.22,8.05,0.17,8.68,8.51,0.17,1842,2024-04-02 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-04-02 00:00:00,湖南,7.83,7.66,0.16,7.53,7.38,0.15,8.03,7.87,0.16,8.54,8.37,0.17,1843,2024-04-02 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-04-02 00:00:00,江苏,7.72,7.55,0.17,7.55,7.40,0.15,8.05,7.89,0.16,8.57,8.40,0.17,1844,2024-04-02 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-04-02 00:00:00,江西,7.81,7.64,0.17,7.48,7.33,0.15,8.04,7.88,0.16,8.63,8.46,0.17,1845,2024-04-02 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-04-02 00:00:00,宁夏,7.64,7.48,0.16,7.53,7.38,0.15,7.98,7.82,0.16,8.43,8.27,0.16,1846,2024-04-02 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-04-02 00:00:00,青海,7.68,7.51,0.17,7.55,7.40,0.15,8.04,7.88,0.16,8.62,8.45,0.17,1847,2024-04-02 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-04-02 00:00:00,山东,7.67,7.51,0.16,7.47,7.33,0.14,8.05,7.89,0.16,8.63,8.46,0.17,1848,2024-04-02 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-04-02 00:00:00,山西,7.83,7.66,0.17,7.52,7.37,0.15,8.03,7.87,0.16,8.67,8.50,0.17,1849,2024-04-02 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-04-02 00:00:00,陕西,7.65,7.48,0.17,7.52,7.37,0.15,7.97,7.81,0.16,8.42,8.25,0.17,1850,2024-04-02 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-04-02 00:00:00,四川,7.80,7.64,0.16,7.59,7.44,0.15,8.18,8.02,0.16,8.74,8.57,0.17,1851,2024-04-02 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-04-02 00:00:00,西藏,8.29,8.13,0.16,8.45,8.30,0.15,8.96,8.80,0.16,9.48,9.31,0.17,1852,2024-04-02 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-04-02 00:00:00,云南,7.83,7.66,0.17,7.58,7.43,0.15,8.23,8.07,0.16,8.84,8.66,0.18,1853,2024-04-02 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-04-02 00:00:00,上海,7.74,7.57,0.17,7.51,7.36,0.15,8.05,7.89,0.16,8.56,8.39,0.17,1854,2024-04-02 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-04-02 00:00:00,重庆,7.82,7.66,0.16,7.70,7.55,0.15,8.14,7.99,0.15,8.61,8.44,0.17,1855,2024-04-02 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-04-02 00:00:00,北京,7.81,7.64,0.17,7.57,7.42,0.15,8.09,7.93,0.16,8.61,8.44,0.17,1856,2024-04-02 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-04-02 00:00:00,天津,7.76,7.60,0.16,7.49,7.34,0.15,8.08,7.92,0.16,8.54,8.37,0.17,1857,2024-04-02 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-04-02 00:00:00,浙江,7.74,7.58,0.16,7.47,7.32,0.15,8.05,7.89,0.16,8.57,8.40,0.17,1858,2024-04-02 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-04-02 00:00:00,内蒙古,7.62,7.46,0.16,,,,8.02,7.86,0.16,8.56,8.39,0.17,1859,2024-04-02 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-04-02 00:00:00,河北,7.76,7.60,0.16,7.49,7.34,0.15,8.08,7.92,0.16,8.54,8.37,0.17,1860,2024-04-02 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-04-02 00:00:00,黑龙江,7.60,7.44,0.16,,,,8.11,7.95,0.16,8.66,8.49,0.17,1861,2024-04-02 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-04-02 00:00:00,辽宁,7.65,7.49,0.16,,,,8.24,8.07,0.17,8.76,8.59,0.17,1862,2024-04-02 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-04-02 00:00:00,新疆,7.53,7.36,0.17,,,,7.89,7.72,0.17,8.43,8.26,0.17,1863,2024-04-02 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-04-02 00:00:00,吉林,7.68,7.51,0.17,,,,8.05,7.89,0.16,8.68,8.51,0.17,1864,2024-04-02 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-03-05 00:00:00,安徽,7.63,7.53,0.10,7.38,7.29,0.09,7.88,7.78,0.10,8.43,8.32,0.11,1865,2024-03-05 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-03-05 00:00:00,海南,7.68,7.58,0.10,8.34,8.24,0.10,9.04,8.94,0.10,9.60,9.49,0.11,1866,2024-03-05 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-03-05 00:00:00,河北,7.60,7.49,0.11,7.34,7.25,0.09,7.92,7.82,0.10,8.37,8.26,0.11,1867,2024-03-05 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-03-05 00:00:00,河南,7.58,7.48,0.10,,,,7.93,7.83,0.10,8.47,8.36,0.11,1868,2024-03-05 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-03-05 00:00:00,黑龙江,7.44,7.33,0.11,,,,7.95,7.85,0.10,8.49,8.38,0.11,1869,2024-03-05 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-03-05 00:00:00,湖北,7.58,7.48,0.10,,,,7.94,7.84,0.10,8.49,8.39,0.10,1870,2024-03-05 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-03-05 00:00:00,福建,7.59,7.48,0.11,7.34,7.25,0.09,7.89,7.79,0.10,8.42,8.32,0.10,1871,2024-03-05 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-03-05 00:00:00,甘肃,7.49,7.39,0.10,7.32,7.23,0.09,7.92,7.82,0.10,8.46,8.35,0.11,1872,2024-03-05 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-03-05 00:00:00,广东,7.60,7.50,0.10,7.37,7.28,0.09,7.94,7.84,0.10,8.61,8.50,0.11,1873,2024-03-05 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-03-05 00:00:00,广西,7.65,7.55,0.10,7.43,7.34,0.09,7.98,7.88,0.10,8.62,8.52,0.10,1874,2024-03-05 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-03-05 00:00:00,贵州,7.70,7.59,0.11,7.60,7.50,0.10,8.05,7.95,0.10,8.51,8.40,0.11,1875,2024-03-05 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-03-05 00:00:00,湖南,7.66,7.56,0.10,7.38,7.28,0.09,7.87,7.77,0.10,8.37,8.26,0.11,1876,2024-03-05 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-03-05 00:00:00,吉林,7.51,7.41,0.10,,,,7.89,7.79,0.10,8.51,8.40,0.11,1877,2024-03-05 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-03-05 00:00:00,江苏,7.55,7.45,0.10,7.40,7.30,0.10,7.89,7.79,0.10,8.40,8.29,0.11,1878,2024-03-05 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-03-05 00:00:00,江西,7.64,7.54,0.10,7.33,7.24,0.09,7.88,7.78,0.10,8.46,8.36,0.10,1879,2024-03-05 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-03-05 00:00:00,辽宁,7.49,7.39,0.10,,,,8.07,7.97,0.10,8.59,8.48,0.11,1880,2024-03-05 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-03-05 00:00:00,宁夏,7.48,7.37,0.11,7.38,7.29,0.09,7.82,7.72,0.10,8.27,8.16,0.11,1881,2024-03-05 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-03-05 00:00:00,青海,7.51,7.41,0.10,7.40,7.30,0.10,7.88,7.78,0.10,8.45,8.34,0.11,1882,2024-03-05 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-03-05 00:00:00,山东,7.51,7.40,0.11,7.33,7.23,0.10,7.89,7.79,0.10,8.46,8.35,0.11,1883,2024-03-05 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-03-05 00:00:00,山西,7.66,7.56,0.10,7.37,7.27,0.10,7.87,7.77,0.10,8.50,8.39,0.11,1884,2024-03-05 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-03-05 00:00:00,陕西,7.48,7.38,0.10,7.37,7.27,0.10,7.81,7.71,0.10,8.25,8.14,0.11,1885,2024-03-05 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-03-05 00:00:00,四川,7.64,7.54,0.10,7.44,7.35,0.09,8.02,7.92,0.10,8.57,8.46,0.11,1886,2024-03-05 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-03-05 00:00:00,西藏,8.13,8.03,0.10,8.30,8.21,0.09,8.80,8.70,0.10,9.31,9.20,0.11,1887,2024-03-05 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-03-05 00:00:00,云南,7.66,7.56,0.10,7.43,7.34,0.09,8.07,7.97,0.10,8.66,8.56,0.10,1888,2024-03-05 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-03-05 00:00:00,上海,7.57,7.47,0.10,7.36,7.26,0.10,7.89,7.79,0.10,8.39,8.29,0.10,1889,2024-03-05 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-03-05 00:00:00,重庆,7.66,7.56,0.10,7.55,7.46,0.09,7.99,7.89,0.10,8.44,8.33,0.11,1890,2024-03-05 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-03-05 00:00:00,北京,7.64,7.54,0.10,7.42,7.32,0.10,7.93,7.82,0.11,8.44,8.33,0.11,1891,2024-03-05 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-03-05 00:00:00,天津,7.60,7.49,0.11,7.34,7.25,0.09,7.92,7.82,0.10,8.37,8.26,0.11,1892,2024-03-05 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-03-05 00:00:00,浙江,7.58,7.47,0.11,7.32,7.23,0.09,7.89,7.79,0.10,8.40,8.29,0.11,1893,2024-03-05 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-03-05 00:00:00,内蒙古,7.46,7.36,0.10,,,,7.86,7.76,0.10,8.39,8.28,0.11,1894,2024-03-05 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-03-05 00:00:00,新疆,7.36,7.27,0.09,,,,7.72,7.65,0.07,8.26,8.18,0.08,1895,2024-03-05 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-02-01 00:00:00,安徽,7.53,7.36,0.17,7.29,7.14,0.15,7.78,7.62,0.16,8.32,8.16,0.16,1896,2024-02-01 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-02-01 00:00:00,海南,7.58,7.40,0.18,8.24,8.10,0.14,8.94,8.78,0.16,9.49,9.32,0.17,1897,2024-02-01 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-02-01 00:00:00,河北,7.49,7.32,0.17,7.25,7.10,0.15,7.82,7.66,0.16,8.26,8.09,0.17,1898,2024-02-01 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-02-01 00:00:00,河南,7.48,7.30,0.18,,,,7.83,7.67,0.16,8.36,8.19,0.17,1899,2024-02-01 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-02-01 00:00:00,黑龙江,7.33,7.16,0.17,,,,7.85,7.69,0.16,8.38,8.21,0.17,1900,2024-02-01 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-02-01 00:00:00,湖北,7.48,7.31,0.17,,,,7.84,7.67,0.17,8.39,8.21,0.18,1901,2024-02-01 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-02-01 00:00:00,福建,7.48,7.31,0.17,7.25,7.10,0.15,7.79,7.63,0.16,8.32,8.15,0.17,1902,2024-02-01 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-02-01 00:00:00,甘肃,7.39,7.22,0.17,7.23,7.08,0.15,7.82,7.66,0.16,8.35,8.18,0.17,1903,2024-02-01 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-02-01 00:00:00,广东,7.50,7.33,0.17,7.28,7.13,0.15,7.84,7.68,0.16,8.50,8.32,0.18,1904,2024-02-01 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-02-01 00:00:00,广西,7.55,7.38,0.17,7.34,7.19,0.15,7.88,7.72,0.16,8.52,8.34,0.18,1905,2024-02-01 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-02-01 00:00:00,贵州,7.59,7.42,0.17,7.50,7.35,0.15,7.95,7.79,0.16,8.40,8.23,0.17,1906,2024-02-01 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-02-01 00:00:00,湖南,7.56,7.39,0.17,7.28,7.13,0.15,7.77,7.61,0.16,8.26,8.09,0.17,1907,2024-02-01 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-02-01 00:00:00,吉林,7.41,7.24,0.17,,,,7.79,7.63,0.16,8.40,8.23,0.17,1908,2024-02-01 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-02-01 00:00:00,江苏,7.45,7.28,0.17,7.30,7.15,0.15,7.79,7.63,0.16,8.29,8.12,0.17,1909,2024-02-01 00:00:00,1,0,2024-06-24 17:20:03,0,2024-06-24 17:20:03,,,
2024-02-01 00:00:00,江西,7.54,7.37,0.17,7.24,7.09,0.15,7.78,7.62,0.16,8.36,8.18,0.18,1910,2024-02-01 00:00:00,1,0,2024-06-24 17:20:08,0,2024-06-24 17:20:08,,,
2024-02-01 00:00:00,辽宁,7.39,7.22,0.17,,,,7.97,7.81,0.16,8.48,8.30,0.18,1911,2024-02-01 00:00:00,1,0,2024-06-24 17:20:08,0,2024-06-24 17:20:08,,,
2024-02-01 00:00:00,宁夏,7.37,7.20,0.17,7.29,7.14,0.15,7.72,7.56,0.16,8.16,7.99,0.17,1912,2024-02-01 00:00:00,1,0,2024-06-24 17:20:08,0,2024-06-24 17:20:08,,,
2024-02-01 00:00:00,青海,7.41,7.24,0.17,7.30,7.15,0.15,7.78,7.62,0.16,8.34,8.17,0.17,1913,2024-02-01 00:00:00,1,0,2024-06-24 17:20:08,0,2024-06-24 17:20:08,,,
2024-02-01 00:00:00,山东,7.40,7.23,0.17,7.23,7.08,0.15,7.79,7.63,0.16,8.35,8.18,0.17,1914,2024-02-01 00:00:00,1,0,2024-06-24 17:20:08,0,2024-06-24 17:20:08,,,
2024-02-01 00:00:00,山西,7.56,7.39,0.17,7.27,7.13,0.14,7.77,7.61,0.16,8.39,8.22,0.17,1915,2024-02-01 00:00:00,1,0,2024-06-24 17:20:08,0,2024-06-24 17:20:08,,,
2024-02-01 00:00:00,陕西,7.38,7.21,0.17,7.27,7.12,0.15,7.71,7.55,0.16,8.14,7.98,0.16,1916,2024-02-01 00:00:00,1,0,2024-06-24 17:20:08,0,2024-06-24 17:20:08,,,
2024-02-01 00:00:00,四川,7.54,7.37,0.17,7.35,7.20,0.15,7.92,7.76,0.16,8.46,8.29,0.17,1917,2024-02-01 00:00:00,1,0,2024-06-24 17:20:08,0,2024-06-24 17:20:08,,,
2024-02-01 00:00:00,西藏,8.03,7.86,0.17,8.21,8.06,0.15,8.70,8.54,0.16,9.20,9.03,0.17,1918,2024-02-01 00:00:00,1,0,2024-06-24 17:20:08,0,2024-06-24 17:20:08,,,
2024-02-01 00:00:00,云南,7.56,7.39,0.17,7.34,7.19,0.15,7.97,7.81,0.16,8.56,8.38,0.18,1919,2024-02-01 00:00:00,1,0,2024-06-24 17:20:08,0,2024-06-24 17:20:08,,,
2024-02-01 00:00:00,上海,7.47,7.30,0.17,7.26,7.12,0.14,7.79,7.63,0.16,8.29,8.12,0.17,1920,2024-02-01 00:00:00,1,0,2024-06-24 17:20:08,0,2024-06-24 17:20:08,,,
2024-02-01 00:00:00,重庆,7.56,7.39,0.17,7.46,7.31,0.15,7.89,7.73,0.16,8.33,8.16,0.17,1921,2024-02-01 00:00:00,1,0,2024-06-24 17:20:08,0,2024-06-24 17:20:08,,,
2024-02-01 00:00:00,北京,7.54,7.37,0.17,7.32,7.17,0.15,7.82,7.66,0.16,8.33,8.16,0.17,1922,2024-02-01 00:00:00,1,0,2024-06-24 17:20:08,0,2024-06-24 17:20:08,,,
2024-02-01 00:00:00,天津,7.49,7.32,0.17,7.25,7.10,0.15,7.82,7.66,0.16,8.26,8.09,0.17,1923,2024-02-01 00:00:00,1,0,2024-06-24 17:20:08,0,2024-06-24 17:20:08,,,
2024-02-01 00:00:00,浙江,7.47,7.30,0.17,7.23,7.08,0.15,7.79,7.63,0.16,8.29,8.12,0.17,1924,2024-02-01 00:00:00,1,0,2024-06-24 17:20:08,0,2024-06-24 17:20:08,,,
2024-02-01 00:00:00,内蒙古,7.36,7.19,0.17,,,,7.76,7.60,0.16,8.28,8.11,0.17,1925,2024-02-01 00:00:00,1,0,2024-06-24 17:20:08,0,2024-06-24 17:20:08,,,
2024-02-01 00:00:00,新疆,7.27,7.10,0.17,,,,7.65,7.49,0.16,8.18,8.01,0.17,1926,2024-02-01 00:00:00,1,0,2024-06-24 17:20:08,0,2024-06-24 17:20:08,,,
2024-01-18 00:00:00,安徽,7.36,7.40,-0.04,7.14,7.18,-0.04,7.62,7.66,-0.04,8.16,8.20,-0.04,1927,2024-01-18 00:00:00,1,0,2024-06-24 17:20:08,0,2024-06-24 17:20:08,,,
2024-01-18 00:00:00,海南,7.40,7.45,-0.05,8.10,8.13,-0.03,8.78,8.82,-0.04,9.32,9.37,-0.05,1928,2024-01-18 00:00:00,1,0,2024-06-24 17:20:08,0,2024-06-24 17:20:08,,,
2024-01-18 00:00:00,河北,7.32,7.36,-0.04,7.10,7.14,-0.04,7.66,7.70,-0.04,8.09,8.13,-0.04,1929,2024-01-18 00:00:00,1,0,2024-06-24 17:20:08,0,2024-06-24 17:20:08,,,
2024-01-18 00:00:00,河南,7.30,7.35,-0.05,,,,7.67,7.71,-0.04,8.19,8.23,-0.04,1930,2024-01-18 00:00:00,1,0,2024-06-24 17:20:08,0,2024-06-24 17:20:08,,,
2024-01-18 00:00:00,黑龙江,7.16,7.21,-0.05,,,,7.69,7.73,-0.04,8.21,8.25,-0.04,1931,2024-01-18 00:00:00,1,0,2024-06-24 17:20:08,0,2024-06-24 17:20:08,,,
2024-01-18 00:00:00,湖北,7.31,7.35,-0.04,,,,7.67,7.71,-0.04,8.21,8.26,-0.05,1932,2024-01-18 00:00:00,1,0,2024-06-24 17:20:08,0,2024-06-24 17:20:08,,,
2024-01-18 00:00:00,福建,7.31,7.35,-0.04,7.10,7.14,-0.04,7.63,7.67,-0.04,8.15,8.19,-0.04,1933,2024-01-18 00:00:00,1,0,2024-06-24 17:20:08,0,2024-06-24 17:20:08,,,
2024-01-18 00:00:00,甘肃,7.22,7.26,-0.04,7.08,7.12,-0.04,7.66,7.70,-0.04,8.18,8.22,-0.04,1934,2024-01-18 00:00:00,1,0,2024-06-24 17:20:08,0,2024-06-24 17:20:08,,,
2024-01-18 00:00:00,广东,7.33,7.37,-0.04,7.13,7.17,-0.04,7.68,7.72,-0.04,8.32,8.37,-0.05,1935,2024-01-18 00:00:00,1,0,2024-06-24 17:20:08,0,2024-06-24 17:20:08,,,
2024-01-18 00:00:00,广西,7.38,7.42,-0.04,7.19,7.23,-0.04,7.72,7.76,-0.04,8.34,8.39,-0.05,1936,2024-01-18 00:00:00,1,0,2024-06-24 17:20:08,0,2024-06-24 17:20:08,,,
2024-01-18 00:00:00,贵州,7.42,7.47,-0.05,7.35,7.39,-0.04,7.79,7.83,-0.04,8.23,8.28,-0.05,1937,2024-01-18 00:00:00,1,0,2024-06-24 17:20:08,0,2024-06-24 17:20:08,,,
2024-01-18 00:00:00,湖南,7.39,7.43,-0.04,7.13,7.17,-0.04,7.61,7.65,-0.04,8.09,8.14,-0.04,1938,2024-01-18 00:00:00,1,0,2024-06-24 17:20:08,0,2024-06-24 17:20:08,,,
2024-01-18 00:00:00,吉林,7.24,7.28,-0.04,,,,7.63,7.67,-0.04,8.23,8.27,-0.04,1939,2024-01-18 00:00:00,1,0,2024-06-24 17:20:08,0,2024-06-24 17:20:08,,,
2024-01-18 00:00:00,江苏,7.28,7.32,-0.04,7.15,7.19,-0.04,7.63,7.67,-0.04,8.12,8.16,-0.04,1940,2024-01-18 00:00:00,1,0,2024-06-24 17:20:08,0,2024-06-24 17:20:08,,,
2024-01-18 00:00:00,江西,7.37,7.41,-0.04,7.09,7.12,-0.03,7.62,7.66,-0.04,8.18,8.23,-0.05,1941,2024-01-18 00:00:00,1,0,2024-06-24 17:20:08,0,2024-06-24 17:20:08,,,
2024-01-18 00:00:00,辽宁,7.22,7.26,-0.04,,,,7.81,7.85,-0.04,8.30,8.35,-0.05,1942,2024-01-18 00:00:00,1,0,2024-06-24 17:20:08,0,2024-06-24 17:20:08,,,
2024-01-18 00:00:00,宁夏,7.20,7.25,-0.05,7.14,7.17,-0.03,7.56,7.60,-0.04,7.99,8.03,-0.04,1943,2024-01-18 00:00:00,1,0,2024-06-24 17:20:08,0,2024-06-24 17:20:08,,,
2024-01-18 00:00:00,青海,7.24,7.28,-0.04,7.15,7.19,-0.04,7.62,7.66,-0.04,8.17,8.21,-0.04,1944,2024-01-18 00:00:00,1,0,2024-06-24 17:20:08,0,2024-06-24 17:20:08,,,
2024-01-18 00:00:00,山东,7.23,7.28,-0.05,7.08,7.12,-0.04,7.63,7.67,-0.04,8.18,8.23,-0.05,1945,2024-01-18 00:00:00,1,0,2024-06-24 17:20:08,0,2024-06-24 17:20:08,,,
